model,set,condition,verse,word,ok,single_token
DictaBERT,"control, both at median",50%,Isa.19.22,את,0,1
DictaBERT,"control, both at median",50%,Isa.19.22,עד,0,1
DictaBERT,"control, both at median",50%,Isa.19.22,יהוה,0,1
DictaBERT,"control, both at median",50%,Isa.19.22,ורפאם,0,0
DictaBERT,"control, both at median",50% contiguous,Isa.19.22,ושבו,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.19.22,עד,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.19.22,יהוה,1,1
DictaBERT,"control, both at median",50% contiguous,Isa.19.22,ונעתר,0,0
DictaBERT,"control, both at median",50% contiguous,Isa.19.22,להם,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.19.22,ורפאם,0,0
DictaBERT,"control, both at median",1 word,Isa.60.13,ומקום,0,1
DictaBERT,"control, both at median",25%,Isa.60.13,יבוא,0,1
DictaBERT,"control, both at median",25%,Isa.60.13,ותאשור,0,0
DictaBERT,"control, both at median",25%,Isa.60.13,יחדו,0,1
DictaBERT,"control, both at median",25%,Isa.60.13,מקום,0,1
DictaBERT,"control, both at median",50%,Isa.60.13,כבוד,0,1
DictaBERT,"control, both at median",50%,Isa.60.13,אליך,0,1
DictaBERT,"control, both at median",50%,Isa.60.13,ברוש,0,1
DictaBERT,"control, both at median",50%,Isa.60.13,תדהר,0,0
DictaBERT,"control, both at median",50%,Isa.60.13,מקום,0,1
DictaBERT,"control, both at median",50%,Isa.60.13,רגלי,0,1
DictaBERT,"control, both at median",50%,Isa.60.13,אכבד,0,0
DictaBERT,"control, both at median",50% contiguous,Isa.60.13,יחדו,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.60.13,לפאר,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.60.13,מקום,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.60.13,מקדשי,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.60.13,ומקום,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.60.13,רגלי,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.60.13,אכבד,0,0
DictaBERT,"control, both at median",1 word,Isa.46.2,יחדו,0,1
DictaBERT,"control, both at median",25%,Isa.46.2,משא,0,1
DictaBERT,"control, both at median",25%,Isa.46.2,הלכה,0,1
DictaBERT,"control, both at median",50%,Isa.46.2,כרעו,0,0
DictaBERT,"control, both at median",50%,Isa.46.2,יכלו,0,1
DictaBERT,"control, both at median",50%,Isa.46.2,משא,0,1
DictaBERT,"control, both at median",50%,Isa.46.2,ונפשם,0,0
DictaBERT,"control, both at median",50%,Isa.46.2,בשבי,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.46.2,מלט,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.46.2,משא,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.46.2,ונפשם,0,0
DictaBERT,"control, both at median",50% contiguous,Isa.46.2,בשבי,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.46.2,הלכה,0,1
DictaBERT,"control, both at median",1 word,Isa.17.14,לעת,1,1
DictaBERT,"control, both at median",25%,Isa.17.14,לעת,0,1
DictaBERT,"control, both at median",25%,Isa.17.14,בטרם,0,1
DictaBERT,"control, both at median",25%,Isa.17.14,זה,0,1
DictaBERT,"control, both at median",50%,Isa.17.14,לעת,0,1
DictaBERT,"control, both at median",50%,Isa.17.14,ערב,0,1
DictaBERT,"control, both at median",50%,Isa.17.14,והנה,0,1
DictaBERT,"control, both at median",50%,Isa.17.14,בטרם,0,1
DictaBERT,"control, both at median",50%,Isa.17.14,בקר,0,1
DictaBERT,"control, both at median",50%,Isa.17.14,וגורל,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.17.14,איננו,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.17.14,זה,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.17.14,חלק,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.17.14,שוסינו,0,0
DictaBERT,"control, both at median",50% contiguous,Isa.17.14,וגורל,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.17.14,לבזזינו,0,0
DictaBERT,"control, both at median",1 word,Isa.29.23,כי,0,1
DictaBERT,"control, both at median",25%,Isa.29.23,יקדישו,0,0
DictaBERT,"control, both at median",25%,Isa.29.23,שמי,0,1
DictaBERT,"control, both at median",25%,Isa.29.23,יעקב,0,1
DictaBERT,"control, both at median",25%,Isa.29.23,אלהי,0,1
DictaBERT,"control, both at median",50%,Isa.29.23,בראתו,0,0
DictaBERT,"control, both at median",50%,Isa.29.23,בקרבו,0,1
DictaBERT,"control, both at median",50%,Isa.29.23,יקדישו,0,0
DictaBERT,"control, both at median",50%,Isa.29.23,שמי,0,1
DictaBERT,"control, both at median",50%,Isa.29.23,את,0,1
DictaBERT,"control, both at median",50%,Isa.29.23,קדוש,0,1
DictaBERT,"control, both at median",50%,Isa.29.23,יעקב,0,1
DictaBERT,"control, both at median",50%,Isa.29.23,ישראל,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.29.23,והקדישו,0,0
DictaBERT,"control, both at median",50% contiguous,Isa.29.23,את,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.29.23,קדוש,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.29.23,יעקב,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.29.23,ואת,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.29.23,אלהי,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.29.23,ישראל,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.29.23,יער,0,1
DictaBERT,"control, both at median",1 word,Isa.58.9,הנני,0,1
DictaBERT,"control, both at median",25%,Isa.58.9,יענה,0,1
DictaBERT,"control, both at median",25%,Isa.58.9,תשוע,0,0
DictaBERT,"control, both at median",25%,Isa.58.9,אם,0,1
DictaBERT,"control, both at median",25%,Isa.58.9,ודבר,0,1
DictaBERT,"control, both at median",50%,Isa.58.9,אז,0,1
DictaBERT,"control, both at median",50%,Isa.58.9,יענה,0,1
DictaBERT,"control, both at median",50%,Isa.58.9,תשוע,0,0
DictaBERT,"control, both at median",50%,Isa.58.9,ויאמר,0,1
DictaBERT,"control, both at median",50%,Isa.58.9,הנני,0,1
DictaBERT,"control, both at median",50%,Isa.58.9,אם,0,1
DictaBERT,"control, both at median",50%,Isa.58.9,מתוכך,0,0
DictaBERT,"control, both at median",50%,Isa.58.9,שלח,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.58.9,אם,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.58.9,תסיר,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.58.9,מתוכך,0,0
DictaBERT,"control, both at median",50% contiguous,Isa.58.9,מוטה,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.58.9,שלח,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.58.9,אצבע,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.58.9,ודבר,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.58.9,און,0,1
DictaBERT,"control, both at median",1 word,Isa.40.10,וזרעו,0,1
DictaBERT,"control, both at median",25%,Isa.40.10,וזרעו,0,1
DictaBERT,"control, both at median",25%,Isa.40.10,משלה,0,1
DictaBERT,"control, both at median",25%,Isa.40.10,ופעלתו,0,0
DictaBERT,"control, both at median",50%,Isa.40.10,הנה,0,1
DictaBERT,"control, both at median",50%,Isa.40.10,יהוה,0,1
DictaBERT,"control, both at median",50%,Isa.40.10,וזרעו,0,1
DictaBERT,"control, both at median",50%,Isa.40.10,הנה,0,1
DictaBERT,"control, both at median",50%,Isa.40.10,שכרו,0,1
DictaBERT,"control, both at median",50%,Isa.40.10,ופעלתו,0,0
DictaBERT,"control, both at median",50% contiguous,Isa.40.10,לו,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.40.10,הנה,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.40.10,שכרו,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.40.10,אתו,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.40.10,ופעלתו,0,0
DictaBERT,"control, both at median",50% contiguous,Isa.40.10,לפניו,0,1
DictaBERT,"control, both at median",1 word,Isa.41.14,וגאלך,0,0
DictaBERT,"control, both at median",25%,Isa.41.14,אל,0,1
DictaBERT,"control, both at median",25%,Isa.41.14,תיראי,0,0
DictaBERT,"control, both at median",25%,Isa.41.14,יהוה,0,1
DictaBERT,"control, both at median",50%,Isa.41.14,תיראי,0,0
DictaBERT,"control, both at median",50%,Isa.41.14,תולעת,0,1
DictaBERT,"control, both at median",50%,Isa.41.14,אני,0,1
DictaBERT,"control, both at median",50%,Isa.41.14,נאם,0,1
DictaBERT,"control, both at median",50%,Isa.41.14,יהוה,0,1
DictaBERT,"control, both at median",50%,Isa.41.14,קדוש,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.41.14,עזרתיך,0,0
DictaBERT,"control, both at median",50% contiguous,Isa.41.14,נאם,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.41.14,יהוה,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.41.14,וגאלך,0,0
DictaBERT,"control, both at median",50% contiguous,Isa.41.14,קדוש,0,1
DictaBERT,"control, both at median",50% contiguous,Isa.41.14,ישראל,0,1
